EmployeeID,Salary,Age,YearsExperience
9381,88453,58,22
9382,118478,54,7
9383,63161,45,5
9384,144296,29,26
9385,170788,56,29
9386,63349,23,8
9387,77098,54,8
9388,138435,33,22
9389,161204,43,7
9390,81990,34,19
9391,98921,31,29
9392,197610,38,7
9393,130572,26,23
9394,37213,30,4
9395,154693,34,10
9396,121655,44,13
9397,98371,51,4
9398,98274,25,19
9399,137853,42,10
9400,34134,30,7
9401,121428,28,5
9402,69601,37,3
9403,103889,44,22
9404,45690,44,28
9405,31909,52,22
9406,121239,26,22
9407,110032,27,2
9408,42062,22,29
9409,105386,49,11
9410,195803,39,10
9411,166225,45,28
9412,171553,34,23
9413,129270,54,13
9414,96425,31,7
9415,114981,28,10
9416,134470,58,28
9417,189277,53,4
9418,118887,43,27
9419,111542,37,22
9420,79112,45,20
9421,172012,35,16
9422,89010,32,20
9423,54485,40,6
9424,119299,44,9
9425,135584,55,28
9426,162139,34,13
9427,50607,49,7
9428,91597,37,18
9429,104554,49,14
9430,45187,25,22
9431,33985,49,5
9432,180635,33,22
9433,81514,37,13
9434,48608,57,24
9435,101327,41,8
9436,47221,47,15
9437,78506,47,19
9438,50968,43,9
9439,157677,30,6
9440,189009,26,23
9441,132951,38,25
9442,138306,55,14
9443,73601,23,29
9444,102178,28,23
9445,189826,57,10
9446,99893,34,9
9447,116799,41,17
9448,78367,51,13
9449,43201,51,17
9450,163811,32,19
9451,43231,52,13
9452,182240,24,9
9453,193696,23,1
9454,171707,24,1
9455,39964,36,5
9456,188857,38,8
9457,42336,28,18
9458,107475,26,4
9459,188484,55,22
9460,112212,54,1
9461,105379,37,15
9462,75591,58,20
9463,91750,24,4
9464,120648,42,25
9465,126134,29,9
9466,196526,43,22
9467,128537,26,24
9468,92672,38,28
9469,57228,58,26
9470,44429,35,20
9471,114294,49,10
9472,145577,52,24
9473,118074,38,15
9474,98936,56,3
9475,87378,43,2
9476,67310,50,22
9477,131827,31,5
9478,196328,39,24
9479,129862,56,1
9480,68889,37,11
9481,81428,28,12
9482,140502,51,26
9483,198279,40,3
9484,80255,44,23
9485,135824,29,29
9486,35409,38,16
9487,72438,42,26
9488,37869,47,14
9489,55958,49,12
9490,180840,54,20
9491,187217,40,26
9492,105622,50,16
9493,56442,41,21
9494,111948,41,8
9495,55596,31,17
9496,105791,33,17
9497,72406,54,28
9498,70524,46,7
9499,184404,46,15
9500,140160,25,29
9501,176836,25,28
9502,188635,30,9
9503,197442,36,4
9504,35062,47,8
9505,74645,36,10
9506,152759,47,15
9507,37244,49,23
9508,167444,28,18
9509,115501,53,14
9510,147450,33,5
9511,46956,56,9
9512,174966,53,13
9513,46709,30,29
9514,148428,35,25
9515,45210,34,19
9516,132081,54,11
9517,199746,53,12
9518,130025,40,3
9519,178805,51,2
9520,181152,37,23
9521,154476,33,22
9522,89846,31,15
9523,95480,23,5
9524,82960,39,7
9525,188322,34,4
9526,115765,50,5
9527,147265,45,25
9528,78137,59,16
9529,148922,33,15
9530,151280,50,27
9531,73876,43,16
9532,124547,57,25
9533,80227,22,4
9534,193522,55,6
9535,114433,55,18
9536,103704,54,3
9537,36861,25,25
9538,91914,59,22
9539,93888,51,24
9540,109286,41,27
9541,91293,47,5
9542,98515,36,2
9543,184596,28,23
9544,37065,28,16
9545,198756,50,6
9546,118720,44,27
9547,194437,55,15
9548,88876,41,18
9549,184776,36,6
9550,166694,54,13
9551,113797,38,24
9552,121141,41,13
9553,132390,34,1
9554,126856,45,16
9555,96201,58,4
9556,193766,28,17
9557,119766,29,18
9558,52995,44,16
9559,122320,35,1
9560,110141,25,6
9561,169491,42,11
9562,194909,31,6
9563,100799,43,17
9564,75687,51,4
9565,67276,51,14
9566,64523,37,14
9567,84615,32,20
9568,40514,43,8
9569,77456,50,22
9570,37233,46,2
9571,31102,35,5
9572,96133,35,4
9573,76715,23,10
9574,140545,34,20
9575,134085,24,28
9576,139101,51,24
9577,167328,39,21
9578,138684,57,3
9579,94800,42,16
9580,124937,40,10
9581,71548,37,28
9582,158845,49,15
9583,143815,25,4
9584,157602,36,1
9585,156270,22,22
9586,156320,37,27
9587,187277,41,29
9588,55570,54,15
9589,191327,38,10
9590,51182,26,20
9591,69373,26,22
9592,73019,34,18
9593,46043,57,16
9594,49239,51,21
9595,171488,25,27
9596,164484,44,9
9597,111976,42,24
9598,54406,42,19
9599,31875,27,17
9600,198138,45,10
9601,166824,52,19
9602,162425,40,8
9603,188058,59,27
9604,44691,33,19
9605,78075,35,5
9606,40794,33,2
9607,177478,36,15
9608,105930,40,17
9609,187944,49,27
9610,71708,26,10
9611,145492,26,21
9612,136629,27,21
9613,181872,44,22
9614,153313,24,2
9615,198981,58,9
9616,51352,54,2
9617,131975,42,18
9618,123848,41,12
9619,176510,22,15
9620,74999,38,21
9621,48482,50,25
9622,193543,29,20
9623,77279,47,6
9624,139413,49,18
9625,84213,55,13
9626,143909,47,4
9627,43026,34,12
9628,115184,58,9
9629,35435,34,2
9630,169565,59,16
9631,89321,46,1
9632,163835,44,4
9633,50389,43,15
9634,61498,42,20
9635,93755,51,1
9636,131545,32,20
9637,65825,25,15
9638,46934,54,3
9639,35574,33,13
9640,160698,30,18
9641,199251,53,13
9642,162659,32,10
9643,72782,58,20
9644,90561,45,24
9645,165481,28,7
9646,157159,29,25
9647,56751,54,8
9648,68174,46,1
9649,152678,22,28
9650,86572,24,18
9651,91416,49,12
9652,173113,54,18
9653,184299,22,28
9654,65201,59,24
9655,66069,48,12
9656,56370,59,20
9657,155342,56,9
9658,172658,31,2
9659,155758,33,14
9660,166394,31,4
9661,95294,55,29
9662,109468,45,29
9663,190371,49,15
9664,120715,43,17
9665,100793,37,19
9666,141672,34,6
9667,170849,57,9
9668,172321,57,27
9669,150902,44,17
9670,51390,35,15
9671,50369,53,5
9672,173953,24,28
9673,39587,48,18
9674,137009,40,23
9675,168905,43,4
9676,77013,22,21
9677,147341,26,24
9678,157785,54,2
9679,176826,40,19
9680,137584,57,27
9681,108113,27,5
9682,116784,36,26
9683,65282,57,4
9684,197809,54,5
9685,54124,45,19
9686,100102,48,13
9687,163268,32,16
9688,91527,44,12
9689,160371,54,9
9690,160942,50,24
9691,126651,52,16
9692,115395,22,14
9693,41345,55,22
9694,154544,39,1
9695,64077,39,20
9696,160429,27,23
9697,42055,22,26
9698,133693,51,21
9699,115283,25,4
9700,74484,53,9
9701,107514,31,24
9702,120135,26,19
9703,65771,30,14
9704,140284,26,22
9705,147399,32,12
9706,134885,56,28
9707,190449,48,4
9708,159344,25,7
9709,172832,31,17
9710,143226,54,1
9711,129250,59,14
9712,55762,29,15
9713,195404,45,12
9714,166016,54,12
9715,78825,40,6
9716,43877,23,26
9717,191062,32,27
9718,159065,56,29
9719,138443,38,13
9720,129612,24,16
9721,147674,43,14
9722,145074,56,7
9723,164330,42,29
9724,61629,46,25
9725,198651,23,16
9726,184030,22,23
9727,45775,28,9
9728,195279,41,26
9729,183625,27,14
9730,30055,57,25
9731,118697,42,24
9732,193945,56,7
9733,131505,57,12
9734,110720,29,3
9735,108199,25,27
9736,186390,37,14
9737,63734,24,19
9738,179594,28,11
9739,172728,23,5
9740,176965,22,23
9741,46493,22,13
9742,164704,59,28
9743,125872,28,10
9744,91779,45,7
9745,199524,26,17
9746,174338,42,16
9747,151187,49,8
9748,146603,39,17
9749,91607,45,13
9750,46940,53,11
9751,185075,54,20
9752,157880,31,18
9753,128408,30,5
9754,64815,54,6
9755,191941,54,20
9756,79297,28,14
9757,90107,25,12
9758,112793,49,29
9759,177754,44,4
9760,49622,53,7
9761,60408,37,11
9762,169909,31,20
9763,176479,35,2
9764,190381,57,4
9765,123190,55,7
9766,179967,45,1
9767,30370,39,15
9768,144212,37,20
9769,30486,58,22
9770,53762,46,24
9771,56613,29,8
9772,33196,45,29
9773,130565,41,25
9774,106349,51,5
9775,94839,41,14
9776,38572,39,18
9777,189297,25,3
9778,75853,57,2
9779,193347,27,25
9780,102379,24,22
9781,162177,39,16
9782,146074,39,14
9783,73209,44,16
9784,179123,56,11
9785,124244,27,28
9786,130300,47,17
9787,144682,42,3
9788,87175,45,23
9789,167921,36,23
9790,131551,48,5
9791,48976,53,3
9792,160617,33,29
9793,129794,26,15
9794,86866,28,23
9795,147752,43,5
9796,77078,48,22
9797,61113,36,3
9798,45401,56,6
9799,173956,47,23
9800,198635,44,14
9801,195486,34,24
9802,177214,47,2
9803,101492,24,18
9804,106693,50,6
9805,65135,23,24
9806,57862,49,5
9807,166262,44,14
9808,100199,57,17
9809,135366,27,11
9810,34331,32,1
9811,74648,59,10
9812,58549,55,9
9813,55761,38,20
9814,33262,24,12
9815,102572,55,26
9816,117858,43,1
9817,114667,50,27
9818,34677,50,24
9819,160334,26,18
9820,131437,31,12
9821,179667,31,2
9822,90148,30,1
9823,76926,42,1
9824,105271,34,25
9825,64457,31,29
9826,72531,59,1
9827,158027,32,22
9828,75771,25,12
9829,123135,52,7
9830,96354,55,4
9831,142743,56,21
9832,198361,54,20
9833,63892,29,4
9834,159662,53,26
9835,125057,54,15
9836,68409,29,1
9837,195542,35,6
9838,179457,55,14
9839,184368,29,26
9840,148566,28,14
9841,91716,34,10
9842,119152,42,7
9843,56382,53,23
9844,106675,32,24
9845,52419,35,23
9846,111238,32,22
9847,42397,23,12
9848,87888,55,24
9849,65169,38,19
9850,92182,35,9
9851,122476,46,3
9852,72249,48,4
9853,189413,29,13
9854,105603,38,10
9855,109360,26,14
9856,43444,33,6
9857,153662,59,28
9858,128843,39,28
9859,40974,47,8
9860,142150,52,19
9861,199455,58,29
9862,124826,27,10
9863,127648,36,22
9864,164028,47,5
9865,169149,33,5
9866,66490,35,5
9867,154713,22,9
9868,85612,38,29
9869,130474,54,23
9870,66159,50,28
9871,69710,52,9
9872,174878,29,15
9873,143096,51,9
9874,137412,34,29
9875,124924,37,14
9876,36458,23,6
9877,160993,39,22
9878,65524,56,20
9879,167925,40,8
9880,70477,34,2
9881,62222,25,5
9882,48320,40,17
9883,124154,46,10
9884,82243,59,14
9885,178424,52,18
9886,102833,57,1
9887,123476,25,22
9888,144560,28,2
9889,164275,37,28
9890,69267,26,4
9891,67941,44,13
9892,112809,57,16
9893,55368,53,5
9894,107186,45,23
9895,60984,46,10
9896,30801,49,17
9897,136538,40,28
9898,142201,28,11
9899,77965,38,5
9900,115269,23,15
9901,171041,37,4
9902,65969,39,7
9903,193521,22,10
9904,121679,24,23
9905,186777,42,24
9906,58363,51,4
9907,191792,32,20
9908,171044,43,26
9909,63351,46,5
9910,141023,24,5
9911,197217,51,11
9912,117948,45,19
9913,86235,57,5
9914,44855,44,21
9915,197241,29,8
9916,180641,25,7
9917,155074,52,8
9918,84437,50,13
9919,186810,57,5
9920,167844,34,28
9921,120410,30,27
9922,49731,42,18
9923,171203,24,24
9924,96324,46,9
9925,111720,46,2
9926,126433,33,16
9927,32889,50,14
9928,39569,32,17
9929,117193,32,28
9930,115192,47,6
9931,117154,35,3
9932,138073,37,17
9933,37612,31,13
9934,81644,52,6
9935,62069,52,28
9936,111741,57,8
9937,188403,31,25
9938,85897,47,29
9939,175006,41,6
9940,171167,30,28
9941,132544,36,16
9942,48706,30,6
9943,133602,28,17
9944,64629,47,21
9945,154746,45,3
9946,50431,33,23
9947,70088,41,12
9948,199087,35,25
9949,61385,43,29
9950,100199,37,27
9951,68677,50,6
9952,148104,53,21
9953,42818,40,7
9954,93001,56,11
9955,185049,53,9
9956,79832,41,16
9957,70931,41,5
9958,113990,29,15
9959,102204,56,21
9960,75784,34,26
9961,136305,27,4
9962,39921,37,5
9963,64959,26,7
9964,62328,55,3
9965,169931,27,4
9966,119506,54,25
9967,104408,36,15
9968,153852,36,28
9969,56708,35,2
9970,48847,26,24
9971,85989,47,25
9972,155383,38,5
9973,34922,37,7
9974,82335,56,22
9975,156913,59,17
9976,174613,44,8
9977,49551,34,9
9978,180453,54,10
9979,143319,50,11
9980,85673,55,1
9981,131531,55,15
9982,52948,48,8
9983,122264,36,19
9984,89072,30,12
9985,97560,47,6
9986,163558,24,10
9987,96691,57,24
9988,171154,26,5
9989,132781,41,24
9990,114105,41,7
9991,37086,26,7
9992,157818,31,23
9993,97853,37,25
9994,131925,46,22
9995,100027,46,22
9996,45916,51,27
9997,45248,35,9
9998,54226,43,15
9999,186097,49,6
10000,78380,51,16
10001,37848,40,7
10002,44274,59,15
10003,84545,41,23
10004,126494,56,2
10005,145981,43,29
10006,196305,36,28
10007,46304,32,8
10008,41294,55,12
10009,56425,45,11
10010,140777,27,6
10011,170497,38,20
10012,121549,49,27
10013,123464,52,13
10014,136748,57,23
10015,98295,30,16
10016,46091,31,8
10017,149943,42,17
10018,161074,55,26
10019,80411,52,29
10020,125696,50,13
10021,181779,32,4
10022,176320,54,20
10023,101309,22,10
10024,176109,42,25
10025,97421,44,29
10026,70612,30,22
10027,43450,22,20
10028,39491,42,16
10029,147026,43,29
10030,104804,25,17
10031,123293,22,8
10032,149498,31,11
10033,167863,36,25
10034,135475,57,5
10035,58314,50,21
10036,81883,26,26
10037,117086,50,16
10038,131291,48,24
10039,39967,46,8
10040,73220,37,21
10041,166019,37,16
10042,86131,57,4
10043,58876,46,6
10044,131448,22,26
10045,181043,26,21
10046,79228,41,8
10047,104495,26,9
10048,58261,57,13
10049,136601,50,17
10050,91260,55,9
10051,164418,39,13
10052,86176,23,9
10053,82300,37,6
10054,172412,50,27
10055,63012,54,10
10056,196465,37,5
10057,132153,56,7
10058,186629,38,11
10059,103273,25,24
10060,142328,25,9
10061,140304,46,25
10062,136637,54,10
10063,178348,35,11
10064,84639,45,3
10065,151939,32,29
10066,37310,46,8
10067,196239,49,17
10068,132944,28,7
10069,171463,57,12
10070,152013,31,16
10071,171964,57,15
10072,106733,52,21
10073,197214,40,29
10074,139264,39,13
10075,109071,27,18
10076,152611,49,18
10077,100658,28,24
10078,39852,59,5
10079,35387,33,14
10080,157571,55,28
10081,127295,46,11
10082,160381,38,3
10083,69994,54,17
10084,146912,44,27
10085,194797,30,23
10086,161632,27,27
10087,154210,23,12
10088,86565,59,3
10089,31312,30,23
10090,179277,24,28
10091,155882,37,2
10092,172667,46,4
10093,117566,45,18
10094,51329,50,20
10095,98187,47,21
10096,105542,59,14
10097,138237,56,8
10098,144476,44,2
10099,65645,25,26
10100,117502,35,19
10101,117310,28,10
10102,99619,29,28
10103,63513,40,29
10104,38749,23,5
10105,191855,22,11
10106,90645,59,28
10107,83175,34,28
10108,178395,45,9
10109,80762,53,16
10110,94222,51,26
10111,195565,27,27
10112,42213,59,5
10113,127367,54,15
10114,188785,44,14
10115,137157,31,9
10116,62583,36,20
10117,158792,44,26
10118,109944,57,5
10119,52369,22,15
10120,145844,29,9
10121,49510,24,4
10122,42120,35,21
10123,129847,38,21
10124,128575,55,4
10125,159269,27,20
10126,35295,26,27
10127,50460,50,21
10128,44963,56,28
10129,107116,39,22
10130,57328,51,7
10131,114629,36,15
10132,154034,36,22
10133,51605,37,17
10134,140901,54,18
10135,138241,31,7
10136,77598,40,19
10137,102258,58,28
10138,70969,24,10
10139,197984,57,27
10140,199446,25,13
10141,92784,32,2
10142,177000,54,22
10143,51274,49,27
10144,159994,53,20
10145,64416,37,28
10146,130434,30,11
10147,190119,32,5
10148,198206,27,6
10149,81310,48,3
10150,110758,33,1
10151,173435,43,3
10152,60628,58,3
10153,99672,42,22
10154,76246,54,4
10155,172233,38,7
10156,119110,50,29
10157,32810,31,15
10158,101688,39,11
10159,95548,34,18
10160,41162,48,12
10161,117858,31,4
10162,103535,53,24
10163,168291,24,11
10164,100864,43,6
10165,164693,48,26
10166,148371,24,19
10167,119792,54,26
10168,96188,23,28
10169,111718,32,18
10170,66558,31,15
10171,158938,54,3
10172,176731,28,17
10173,64413,36,1
10174,40435,47,2
10175,58067,32,19
10176,117794,59,29
10177,123823,48,9
10178,99224,28,8
10179,31379,22,12
10180,132547,31,27
10181,138541,42,27
10182,188696,36,15
10183,144634,51,25
10184,158701,51,23
10185,87745,29,7
10186,133915,45,21
10187,173588,40,16
10188,159560,24,7
10189,185915,36,20
10190,166984,57,21
10191,182586,27,12
10192,189869,39,17
10193,167521,59,11
10194,162797,40,4
10195,111406,51,19
10196,39304,34,2
10197,155555,33,2
10198,174735,55,24
10199,100320,33,17
10200,124488,45,24
10201,105591,25,9
10202,125044,57,22
10203,173748,35,1
10204,55192,38,10
10205,185794,24,28
10206,168518,59,23
10207,149304,44,15
10208,165797,34,21
10209,118207,30,15
10210,103741,42,25
10211,46365,29,23
10212,95792,38,21
10213,176776,37,29
10214,80575,37,2
10215,190974,49,14
10216,149641,37,4
10217,162267,35,18
10218,83517,59,9
10219,64012,41,2
10220,172487,55,2
10221,51686,50,18
10222,189815,24,17
10223,62161,31,9
10224,32402,41,8
10225,93190,23,2
10226,43275,48,2
10227,189254,53,5
10228,44915,31,12
10229,30909,38,29
10230,144110,54,28
10231,95908,27,16
10232,157337,39,14
10233,52620,30,20
10234,64112,29,2
10235,32431,46,24
10236,116590,52,8
10237,92175,25,29
10238,147472,41,4
10239,62624,49,20
10240,91264,22,9
10241,143766,44,20
10242,193030,34,26
10243,162767,37,27
10244,130211,47,25
10245,149502,52,19
10246,74225,22,2
10247,162475,38,16
10248,199708,37,11
10249,40839,58,8
10250,170302,31,12
10251,81977,59,3
10252,143050,52,13
10253,55651,31,2
10254,127919,55,13
10255,69963,27,27
10256,147776,49,8
10257,109198,49,15
10258,174811,34,24
10259,160697,33,21
10260,93294,23,9
10261,31789,29,11
10262,180492,30,22
10263,119297,29,21
10264,198678,24,28
10265,199712,30,3
10266,148341,34,7
10267,74135,30,14
10268,67067,52,15
10269,47357,46,9
10270,68262,29,20
10271,88643,52,11
10272,182606,52,7
10273,121270,38,12
10274,193944,40,19
10275,168761,24,27
10276,99103,51,18
10277,116268,31,13
10278,116310,50,11
10279,67412,39,1
10280,77734,33,6
10281,117793,44,21
10282,52228,32,2
10283,150627,30,13
10284,107924,45,13
10285,41319,46,19
10286,36475,46,9
10287,175800,30,19
10288,59545,33,23
10289,126636,32,1
10290,199771,59,23
10291,197893,49,25
10292,60615,29,28
10293,43746,31,27
10294,183817,46,8
10295,31245,57,23
10296,147408,30,26
10297,142143,29,14
10298,185925,24,24
10299,57632,39,16
10300,42856,56,29
10301,98049,38,4
10302,88182,57,18
10303,163873,49,14
10304,85654,36,27
10305,85381,40,9
10306,88601,43,15
10307,176154,27,3
10308,175720,28,27
10309,30364,30,4
10310,195640,41,23
10311,37436,58,18
10312,116713,32,14
10313,187826,23,15
10314,90194,43,8
10315,54544,57,28
10316,93295,26,10
10317,173710,28,24
10318,99409,27,12
10319,156839,43,21
10320,143759,31,9
10321,47157,41,8
10322,95888,49,17
10323,94947,44,9
10324,100880,56,13
10325,34507,22,14
10326,133134,50,5
10327,73988,30,9
10328,128421,30,25
10329,177937,43,26
10330,132591,23,26
10331,159614,37,16
10332,57213,27,19
10333,87450,34,24
10334,165549,54,23
10335,92222,40,7
10336,167605,36,12
10337,184468,54,26
10338,42755,31,2
10339,161937,22,18
10340,172245,33,18
10341,199169,50,16
10342,63371,38,29
10343,172326,25,11
10344,165090,50,2
10345,35192,28,14
10346,32015,34,4
10347,138154,26,7
10348,58343,27,2
10349,99306,55,21
10350,35829,28,14
10351,64381,49,7
10352,141451,31,9
10353,48263,25,8
10354,88418,24,9
10355,30148,46,7
10356,162826,44,19
10357,56745,48,17
10358,102914,35,26
10359,181212,59,23
10360,90653,53,13
10361,108315,44,11
10362,61075,58,22
10363,191769,24,18
10364,39795,56,17
10365,94555,34,28
10366,133107,55,16
10367,81529,45,10
10368,172744,22,4
10369,197022,33,4
10370,41009,29,22
10371,180616,40,11
10372,59381,30,21
10373,157769,49,25
10374,186359,35,8
10375,94610,48,9
10376,98122,39,16
10377,98184,27,10
10378,117228,54,23
10379,102943,58,9
10380,110770,46,3
10381,82726,34,25
10382,183283,44,2
10383,190552,57,9
10384,77780,54,13
10385,72503,42,6
10386,87893,55,4
10387,91358,57,28
10388,110857,38,14
10389,150457,31,28
10390,183189,44,29
10391,147928,23,11
10392,88706,56,2
10393,170548,35,29
10394,112806,23,26
10395,85006,40,3
10396,117238,37,5
10397,75798,46,25
10398,107271,22,7
10399,60177,23,11
10400,158022,48,12
10401,160156,23,29
10402,112215,51,11
10403,73013,31,19
10404,112600,40,13
10405,126099,37,4
10406,83450,34,14
10407,152640,29,12
10408,122403,52,27
10409,129290,46,2
10410,161832,42,8
10411,54142,59,22
10412,140189,50,19
10413,137532,27,13
10414,178362,39,21
10415,161436,56,21
10416,86921,48,28
10417,49797,26,1
10418,62535,28,29
10419,76300,31,5
10420,77176,31,22
10421,46105,49,26
10422,169011,57,26
10423,109472,31,27
10424,176935,56,11
10425,108097,56,11
10426,171519,58,13
10427,126160,41,2
10428,76940,34,19
10429,115001,32,16
10430,180714,40,26
10431,37928,49,5
10432,78002,59,14
10433,114853,25,29
10434,144614,58,19
10435,147517,40,5
10436,186089,58,21
10437,109064,35,24
10438,149694,52,26
10439,174385,49,9
10440,162631,57,24
10441,80893,59,12
10442,45167,40,16
10443,68598,22,19
10444,168595,44,15
10445,79777,49,17
10446,189511,25,15
10447,146378,39,3
10448,111060,46,17
10449,43285,39,13
10450,172045,27,27
10451,152970,40,9
10452,52694,33,28
10453,196846,46,13
10454,165374,56,16
10455,183463,22,19
10456,34611,26,14
10457,39372,22,8
10458,185384,29,22
10459,175152,39,19
10460,110618,30,25
10461,142945,26,24
10462,138397,25,3
10463,126213,50,23
10464,50874,22,21
10465,162669,51,18
10466,41600,22,16
10467,164819,24,14
10468,109415,43,16
10469,185887,29,24
10470,124348,39,17
10471,135736,46,20
10472,54714,41,11
10473,179962,52,13
10474,165797,51,11
10475,181756,37,28
10476,141573,23,29
10477,43092,38,4
10478,125918,31,29
10479,55457,28,26
10480,101667,30,14
10481,120751,38,5
10482,92894,30,4
10483,91305,30,1
10484,173684,58,14
10485,198161,45,7
10486,82137,32,10
10487,30559,29,27
10488,96249,46,2
10489,67361,23,10
10490,110720,31,3
10491,45261,45,21
10492,50372,37,8
10493,85355,40,10
10494,128560,52,8
10495,193616,32,14
10496,30037,27,18
10497,71420,27,9
10498,127243,53,22
10499,159380,34,9
10500,64600,24,4
10501,119520,56,3
10502,35167,59,14
10503,30432,38,14
10504,99687,24,21
10505,101947,55,16
10506,126324,33,5
10507,80903,45,20
10508,95792,27,29
10509,63439,32,23
10510,194329,48,24
10511,81248,45,15
10512,198369,39,21
10513,64743,48,9
10514,109803,42,7
10515,105117,55,13
10516,52076,54,29
10517,117483,39,23
10518,164035,24,8
10519,149217,45,12
10520,174938,22,4
10521,134504,27,16
10522,193377,40,26
10523,135649,43,29
10524,156244,29,29
10525,62813,26,6
10526,96729,30,5
10527,34512,42,1
10528,183738,49,14
10529,177702,25,29
10530,147907,45,9
10531,161708,29,18
10532,164847,38,6
10533,94591,55,15
10534,41351,41,16
10535,145400,37,8
10536,150533,31,19
10537,133627,55,5
10538,158381,31,14
10539,125707,51,7
10540,111678,51,4
10541,103309,46,28
10542,40778,28,21
10543,173573,41,1
10544,142713,38,4
10545,163180,24,14
10546,66382,57,23
10547,105787,47,16
10548,53341,31,28
10549,175439,55,26
10550,149967,35,7
10551,161066,29,10
10552,173074,48,10
10553,115820,31,4
10554,89949,36,12
10555,176772,58,6
10556,92543,43,13
10557,190390,52,21
10558,57610,23,1
10559,95226,52,8
10560,75167,35,28
10561,189011,31,23
10562,97381,51,16
10563,76710,57,5
10564,46766,36,29
10565,132416,35,26
10566,42780,52,26
10567,78458,50,7
10568,86221,48,26
10569,31509,42,3
10570,119493,30,24
10571,195418,41,21
10572,146850,56,2
10573,187220,36,2
10574,61533,45,20
10575,138144,37,23
10576,152402,57,10
10577,108467,32,20
10578,31359,29,9
10579,149119,24,18
10580,50344,40,6
10581,148499,24,20
10582,99778,57,6
10583,50601,46,26
10584,180188,57,25
10585,131013,32,10
10586,60782,37,28
10587,141095,38,25
10588,127123,45,9
10589,74458,38,9
10590,154225,41,3
10591,169152,43,12
10592,195029,27,11
10593,174980,28,14
10594,126188,35,25
10595,151292,32,19
10596,120570,33,10
10597,153791,26,19
10598,155291,26,5
10599,128375,41,22
10600,68314,36,9
10601,138880,47,1
10602,130326,54,15
10603,176903,51,24
10604,151026,45,4
10605,181197,44,26
10606,92451,30,7
10607,75708,24,6
10608,47682,57,15
10609,132406,28,6
10610,196866,43,7
10611,89372,35,20
10612,69477,50,22
10613,199809,37,3
10614,163692,55,21
10615,196129,31,29
10616,83024,28,29
10617,170749,46,13
10618,185146,48,2
10619,47824,36,3
10620,161837,53,13
10621,127151,49,9
10622,78926,30,22
10623,197932,28,19
10624,42975,37,18
10625,104877,47,5
10626,107870,56,10
10627,111371,38,14
10628,187620,44,21
10629,130970,29,17
10630,128066,23,3
10631,199808,52,7
10632,91562,53,9
10633,70409,50,5
10634,39834,24,4
10635,132192,29,3
10636,30840,23,26
10637,61568,52,13
10638,40846,58,9
10639,166971,41,23
10640,116038,50,28
10641,199845,38,7
10642,159789,31,29
10643,137460,43,8
10644,104723,27,10
10645,134194,55,1
10646,141417,52,27
10647,165383,33,20
10648,86888,33,29
10649,71616,37,29
10650,36083,46,21
10651,173670,43,21
10652,112476,48,1
10653,122416,45,19
10654,32580,33,2
10655,152834,39,12
10656,142148,37,23
10657,72321,25,13
10658,39386,33,14
10659,83171,54,5
10660,180594,43,3
10661,175707,39,27
10662,161743,54,24
10663,63545,48,17
10664,56855,40,1
10665,65790,35,14
10666,81012,46,6
10667,147827,55,17
10668,44260,45,4
10669,31074,59,6
10670,170547,44,1
10671,176192,26,29
10672,184219,57,9
10673,31986,45,4
10674,193502,57,9
10675,85479,26,9
10676,160833,27,29
10677,32176,57,22
10678,114258,25,13
10679,145188,31,23
10680,114153,22,29
10681,188187,42,17
10682,107442,58,21
10683,70002,24,3
10684,87124,52,26
10685,167682,48,26
10686,79752,38,29
10687,108947,44,6
10688,148972,34,20
10689,104716,48,15
10690,40073,41,29
10691,67251,34,14
10692,126496,45,13
10693,68897,24,9
10694,81616,31,23
10695,34482,22,15
10696,137990,34,14
10697,73284,35,4
10698,102932,54,29
10699,37338,23,11
10700,173572,23,22
10701,172617,52,2
10702,91480,25,16
10703,166313,55,19
10704,183893,40,16
10705,34695,58,27
10706,44318,30,7
10707,80934,45,11
10708,183403,34,12
10709,151282,51,4
10710,121891,40,16
10711,98754,31,28
10712,115677,35,26
10713,132320,41,16
10714,163909,25,7
10715,155261,59,25
10716,135338,26,13
10717,70077,53,5
10718,109915,27,1
10719,165311,35,5
10720,59669,27,22
10721,78624,35,14
10722,105147,33,11
10723,165222,48,2
10724,172181,47,24
10725,187088,33,29
10726,173008,29,18
10727,172108,31,15
10728,175093,37,14
10729,66943,47,25
10730,143694,29,13
10731,184316,50,2
10732,153351,41,19
10733,68985,38,8
10734,162574,40,27
10735,83836,38,22
10736,129714,22,17
10737,33770,50,15
10738,72865,35,20
10739,83811,38,21
10740,34001,34,14
10741,90848,50,27
10742,82635,55,3
10743,50946,48,17
10744,125852,54,3
10745,121103,50,13
10746,73744,58,25
10747,147729,40,18
10748,53671,45,1
10749,177522,35,7
10750,175980,58,29
10751,196590,26,23
10752,87813,45,5
10753,126748,55,2
10754,167878,52,17
10755,134733,51,29
10756,156865,30,21
10757,113551,48,10
10758,159335,49,4
10759,69220,47,9
10760,47158,39,21
10761,110992,57,11
10762,188660,29,26
10763,92576,39,12
10764,118027,41,12
10765,185260,53,18
10766,88830,50,4
10767,165091,39,29
10768,42419,28,28
10769,63697,22,9
10770,114932,49,8
10771,149712,54,19
10772,125428,25,24
10773,169045,41,13
10774,116649,57,2
10775,152649,52,19
10776,41136,59,14
10777,114739,49,5
